"species","x","y","wc2.1_2.5m_bio_1","wc2.1_2.5m_bio_2","wc2.1_2.5m_bio_3","wc2.1_2.5m_bio_4","wc2.1_2.5m_bio_5","wc2.1_2.5m_bio_6","wc2.1_2.5m_bio_7","wc2.1_2.5m_bio_8","wc2.1_2.5m_bio_9","wc2.1_2.5m_bio_10","wc2.1_2.5m_bio_11","wc2.1_2.5m_bio_12","wc2.1_2.5m_bio_13","wc2.1_2.5m_bio_14","wc2.1_2.5m_bio_15","wc2.1_2.5m_bio_16","wc2.1_2.5m_bio_17","wc2.1_2.5m_bio_18","wc2.1_2.5m_bio_19"
"Usnea antarctica",-2464411.24164046,1546209.37332706,-5.03150653839111,5.35575866699219,34.9999809265137,383.330871582031,1.92086315155029,-13.4097166061401,15.3305797576904,-8.82751274108887,-0.909509897232056,-0.334280133247375,-9.72772026062012,518.336547851562,58.4264793395996,17.780668258667,30.5907649993896,166.116714477539,78.5906066894531,80.9282302856445,139.157943725586
"Usnea antarctica",-2464291.43968807,1599107.48879386,-6.59426832199097,6.57857131958008,36.9643249511719,446.292236328125,1.52180349826813,-16.275484085083,17.7972888946533,-8.84090518951416,-10.3080902099609,-1.08899796009064,-11.9670667648315,572.501586914062,60.305793762207,33.5232048034668,15.3998184204102,157.226959228516,122.002334594727,143.928161621094,143.578125
"Usnea antarctica",-2465262.57705245,1599737.05971877,-6.59426832199097,6.57857131958008,36.9643249511719,446.292236328125,1.52180349826813,-16.275484085083,17.7972888946533,-8.84090518951416,-10.3080902099609,-1.08899796009064,-11.9670667648315,572.501586914062,60.305793762207,33.5232048034668,15.3998184204102,157.226959228516,122.002334594727,143.928161621094,143.578125
"Usnea antarctica",-2464815.50827519,1601390.4870103,-5.82858896255493,6.69684505462646,37.560359954834,446.269622802734,2.31705737113953,-15.5126791000366,17.8297367095947,-4.2007303237915,-10.1684484481812,-0.326691389083862,-11.1852083206177,636.798950195312,65.5680389404297,38.9769668579102,13.769474029541,173.275039672852,136.297592163086,159.801391601562,155.979919433594
"Usnea antarctica",-2465962.32168873,1599836.41366826,-6.59426832199097,6.57857131958008,36.9643249511719,446.292236328125,1.52180349826813,-16.275484085083,17.7972888946533,-8.84090518951416,-10.3080902099609,-1.08899796009064,-11.9670667648315,572.501586914062,60.305793762207,33.5232048034668,15.3998184204102,157.226959228516,122.002334594727,143.928161621094,143.578125
"Usnea antarctica",-2465624.88991117,1601617.71226252,-5.82858896255493,6.69684505462646,37.560359954834,446.269622802734,2.31705737113953,-15.5126791000366,17.8297367095947,-4.2007303237915,-10.1684484481812,-0.326691389083862,-11.1852083206177,636.798950195312,65.5680389404297,38.9769668579102,13.769474029541,173.275039672852,136.297592163086,159.801391601562,155.979919433594
"Usnea antarctica",-2442689.87437761,1661115.64464722,-7.1843376159668,6.85840654373169,35.3671989440918,493.465515136719,1.63995409011841,-17.7533416748047,19.3932952880859,-1.4619722366333,-9.53820514678955,-1.11762380599976,-13.1796035766602,338.012359619141,48.1124610900879,14.5727367401123,35.2706184387207,110.937477111816,60.2952346801758,110.749412536621,89.3346328735352
"Usnea antarctica",-2143900.93329888,892825.06500012,-8.87667083740234,6.61970949172974,32.4896850585938,480.092529296875,0.819618225097656,-19.5544357299805,20.3740539550781,-6.27077007293701,-3.62010407447815,-2.72014617919922,-14.6366491317749,226.287033081055,39.6039848327637,0.546841681003571,57.9973487854004,97.4954986572266,14.0319948196411,24.9026756286621,60.1887512207031
"Usnea antarctica",-2196790.82032094,926671.079541102,-6.39515447616577,6.48581409454346,31.9048347473145,483.292633056641,2.90592002868652,-17.421895980835,20.3278160095215,-5.60817337036133,-1.33426630496979,-0.370231211185455,-12.3415718078613,248.237762451172,41.3607597351074,2.28809523582458,54.4425621032715,106.855155944824,17.5957698822021,27.5440845489502,61.6756858825684
"Usnea antarctica",-2205508.1238483,934771.498940679,-5.07633209228516,6.3761100769043,31.7477531433105,488.671783447266,3.75250959396362,-16.3318157196045,20.0843257904053,-2.32225155830383,-0.0249713193625212,0.900965392589569,-11.1536283493042,300.599243164062,49.5190658569336,9.47497463226318,46.4724998474121,123.241432189941,38.1604614257812,54.1913795471191,61.6710586547852
"Usnea antarctica",-2214972.26818934,930253.07422458,-0.0264259874820709,1.02797722816467,98.2376480102539,2.38742160797119,0.51346230506897,-0.583599209785461,1.09706151485443,-0.0093626668676734,-0.00277001922950149,0.00185591331683099,-0.0565083995461464,320.946166992188,53.8464469909668,12.4232234954834,44.8168830871582,132.082870483398,50.8132057189941,105.276214599609,105.076774597168
"Usnea antarctica",-2280543.88314427,880542.018061145,-4.31426477432251,5.37715673446655,30.4807281494141,420.749725341797,3.60269379615784,-14.0385398864746,17.6412334442139,-3.31679749488831,-0.090315468609333,0.820611894130707,-9.52737808227539,429.169982910156,61.5597610473633,11.1826076507568,41.1866989135742,166.553787231445,51.1195182800293,59.4907035827637,108.434272766113
"Usnea antarctica",-2276694.71128246,903329.086350651,-3.24656987190247,5.17647314071655,30.8123397827148,408.215454101562,3.70000004768372,-13.1000003814697,16.8000011444092,-0.233333334326744,0.756200671195984,1.58953392505646,-8.44705390930176,468.674194335938,71,24,34.9524345397949,174.558059692383,84.5580596923828,102.116119384766,89.5580596923828
"Usnea antarctica",-2277068.01772189,902519.18509296,-3.24656987190247,5.17647314071655,30.8123397827148,408.215454101562,3.70000004768372,-13.1000003814697,16.8000011444092,-0.233333334326744,0.756200671195984,1.58953392505646,-8.44705390930176,468.674194335938,71,24,34.9524345397949,174.558059692383,84.5580596923828,102.116119384766,89.5580596923828
"Usnea antarctica",-2285926.96358424,891934.716240996,-9.22672080993652,6.25255155563354,33.7819595336914,418.086181640625,-0.47075492143631,-18.9662609100342,18.4955043792725,-7.14183187484741,-4.84608173370361,-3.95561075210571,-14.2956066131592,373.833282470703,56.6288757324219,5.12806081771851,45.6414794921875,146.079742431641,44.2867584228516,53.6578826904297,101.227111816406
"Usnea antarctica",-2268927.17762605,939203.884285848,-9.40007972717285,6.53356885910034,33.8631286621094,442.266784667969,-0.325502187013626,-19.6185207366943,19.2930164337158,-8.6323413848877,-4.76980066299438,-3.86404776573181,-14.7889337539673,308.641265869141,49.4501876831055,2.45018911361694,49.2057800292969,123.088233947754,31.2170219421387,39.7310523986816,81.263542175293
"Usnea antarctica",-2261517.33407193,957284.440556591,-0.580977141857147,1.63192510604858,87.4661636352539,57.032398223877,0.938829123973846,-2.34814238548279,3.2869713306427,-0.347658067941666,-0.00423623993992805,0.113625727593899,-1.28916335105896,382.321258544922,60.2971649169922,17.3539772033691,39.9876976013184,148.584106445312,61.4321212768555,112.654472351074,116.085922241211
"Usnea antarctica",-2290073.84320192,905614.335817293,-6.35606384277344,5.55958032608032,31.9339179992676,418.318969726562,1.3251827955246,-16.0796051025391,17.4047870635986,-5.46549940109253,-2.14072442054749,-1.24031519889832,-11.4902305603027,392.794860839844,57.1451034545898,6.95842361450195,44.0040740966797,154.147689819336,42.5826301574707,52.3586769104004,103.258346557617
"Usnea antarctica",-2287639.9844075,914527.603820092,-4.14783668518066,5.29887676239014,30.130012512207,430.386444091797,3.44910311698914,-14.1374654769897,17.5865688323975,-1.13268768787384,0.0903968587517738,1.01268315315247,-9.55493354797363,477.918731689453,71.8271789550781,24.8581085205078,36.6808967590332,184.123123168945,85.5709838867188,113.705551147461,91.8063125610352
"Usnea antarctica",-2289882.86905365,919821.432855136,-4.56046628952026,5.37952041625977,30.2110557556152,432.392791748047,3.31822156906128,-14.4881706237793,17.8063907623291,-3.49941158294678,-0.277039587497711,0.674126386642456,-9.92945575714111,383.090423583984,56.9316596984863,4.65658140182495,48.1883544921875,156.330047607422,33.6800270080566,43.3714332580566,100.977867126465
"Usnea antarctica",-2290888.66413929,918253.475245578,-4.62132549285889,5.38218975067139,30.2303428649902,431.147186279297,3.24953413009644,-14.5544891357422,17.8040218353271,-3.51878595352173,-0.355884790420532,0.595982432365417,-9.99421310424805,385.160339355469,57.159538269043,5.60696315765381,46.9579582214355,156.063613891602,35.9283485412598,46.4758987426758,101.112815856934
"Usnea antarctica",-2273352.98975803,964981.092507093,-1.10292410850525,1.82537472248077,81.5912246704102,69.5222244262695,0.654749929904938,-3.1248574256897,3.77960729598999,-0.631762683391571,-0.387938678264618,-0.247228309512138,-1.96071124076843,385.150268554688,60.2323913574219,12.8642091751099,39.9647827148438,149.881790161133,60.4330863952637,105.643562316895,104.027099609375
"Usnea antarctica",-2301004.38003793,929311.561919306,-4.87268590927124,5.46203660964966,30.6947574615479,429.161987304688,2.98074412345886,-14.8139266967773,17.7946701049805,-3.80606412887573,-0.609554409980774,0.310555547475815,-10.2106904983521,385.729339599609,57.0459861755371,5.46053075790405,46.4459533691406,154.197402954102,36.2932319641113,46.7307662963867,102.038879394531
"Usnea antarctica",-2327110.48288228,931728.196652567,-11.9134178161621,6.54712772369385,36.6468887329102,397.568420410156,-3.5709376335144,-21.4319763183594,17.8610401153564,-10.1050224304199,-7.79554033279419,-6.92019414901733,-16.7321434020996,363.266448974609,56.4319953918457,3.4300103187561,49.8416748046875,143.195159912109,37.0505867004395,50.3197212219238,99.535758972168
"Usnea antarctica",-2351078.45077617,970987.942074572,-5.02453660964966,5.59351062774658,32.128833770752,411.271423339844,2.65298461914062,-14.7556715011597,17.408655166626,-3.79336524009705,-1.01540815830231,-0.0958457216620445,-10.1835041046143,444.513305664062,64.2180862426758,8.38900756835938,42.4321517944336,170.36653137207,47.8668441772461,62.7447204589844,118.197257995605
"Usnea antarctica",-2285173.99325334,1187653.05848885,-6.43732309341431,5.13796901702881,28.0906219482422,467.999481201172,2.61578440666199,-15.6752471923828,18.2910308837891,-7.64709377288818,-1.18331062793732,-0.431758761405945,-11.9374599456787,451.141815185547,55.7885322570801,8.80375385284424,41.5082626342773,150.466781616211,41.1262092590332,53.1185874938965,137.982986450195
"Usnea antarctica",-2331141.05526458,1158202.88196822,-5.88517904281616,5.42423820495605,30.8578681945801,438.939422607422,2.59285736083984,-14.9837102890015,17.576566696167,-5.83809757232666,-1.19346952438354,-0.341315448284149,-11.0902462005615,536.714477539062,65.7340316772461,9.61368751525879,40.6092567443848,181.992279052734,52.3937950134277,62.9193000793457,158.306793212891
"Usnea antarctica",-2338325.78402331,1210146.46860262,-7.48716497421265,5.54849863052368,31.4891719818115,438.584075927734,1.19653367996216,-16.4240379333496,17.6205711364746,-12.4955463409424,-2.67759966850281,-1.93196070194244,-12.7180290222168,494.204193115234,61.9080924987793,6.98585557937622,43.7329368591309,168.100540161133,43.137393951416,53.8156929016113,153.879867553711
"Usnea antarctica",-2428339.5132885,1154894.85972534,-5.18408060073853,5.16207838058472,33.2228050231934,363.008026123047,1.77836167812347,-13.7594232559204,15.5377855300903,-4.16774225234985,-1.80177354812622,-0.848271429538727,-9.84584999084473,687.945068359375,79.4303741455078,14,34.932373046875,224.869140625,81.7764205932617,98.5780181884766,207.06755065918
"Usnea antarctica",-2437947.97048564,1186342.61404601,-5.39041948318481,5.1395206451416,33.8729209899902,360.306091308594,1.42938339710236,-13.7440052032471,15.1733884811401,-4.06557369232178,-1.96207916736603,-1.0445556640625,-9.9681224822998,744.00048828125,84.0837097167969,19.4177474975586,33.0691871643066,234.419464111328,92.9804382324219,112.341064453125,224.231384277344
