"species","x","y","wc2.1_2.5m_bio_1","wc2.1_2.5m_bio_2","wc2.1_2.5m_bio_3","wc2.1_2.5m_bio_4","wc2.1_2.5m_bio_5","wc2.1_2.5m_bio_6","wc2.1_2.5m_bio_7","wc2.1_2.5m_bio_8","wc2.1_2.5m_bio_9","wc2.1_2.5m_bio_10","wc2.1_2.5m_bio_11","wc2.1_2.5m_bio_12","wc2.1_2.5m_bio_13","wc2.1_2.5m_bio_14","wc2.1_2.5m_bio_15","wc2.1_2.5m_bio_16","wc2.1_2.5m_bio_17","wc2.1_2.5m_bio_18","wc2.1_2.5m_bio_19"
"Umbilicaria decussata",-2222698.79933601,934336.541434468,-5.85772132873535,6.66268062591553,32.2300262451172,483.559204101562,3.53248262405396,-17.1387500762939,20.6712322235107,-4.75832939147949,-0.944738864898682,0.0162699576467276,-11.8946218490601,277.469085693359,45.8940734863281,4.68933343887329,49.6312599182129,115.81640625,25.9422035217285,37.7868690490723,66
"Umbilicaria decussata",-2222360.74452202,935163.554313877,-5.85772132873535,6.66268062591553,32.2300262451172,483.559204101562,3.53248262405396,-17.1387500762939,20.6712322235107,-4.75832939147949,-0.944738864898682,0.0162699576467276,-11.8946218490601,277.469085693359,45.8940734863281,4.68933343887329,49.6312599182129,115.81640625,25.9422035217285,37.7868690490723,66
"Umbilicaria decussata",-2223458.74678491,934445.946818003,-5.85772132873535,6.66268062591553,32.2300262451172,483.559204101562,3.53248262405396,-17.1387500762939,20.6712322235107,-4.75832939147949,-0.944738864898682,0.0162699576467276,-11.8946218490601,277.469085693359,45.8940734863281,4.68933343887329,49.6312599182129,115.81640625,25.9422035217285,37.7868690490723,66
"Umbilicaria decussata",-2235182.3798632,938225.670425898,-7.24117994308472,6.52937984466553,32.6770629882812,468.870208740234,1.96103262901306,-18.0196762084961,19.9807109832764,-5.31245470046997,-2.37531566619873,-1.45561039447784,-13.0184412002563,278.10400390625,45.7673416137695,3.25145983695984,51.2662506103516,114.515113830566,23.581714630127,34.9873847961426,71.9109802246094
"Umbilicaria decussata",-2245507.80580756,943984.056104864,-6.57902240753174,6.39407396316528,32.328971862793,466.269409179688,2.47708344459534,-17.3007755279541,19.7778606414795,-5.27220726013184,-1.78241348266602,-0.840195655822754,-12.3349514007568,292.016998291016,46.532585144043,3.2268488407135,49.8329429626465,118.878608703613,24.8596820831299,37.2228698730469,73.7461318969727
"Umbilicaria decussata",-2276694.71128246,903329.086350651,-3.24656987190247,5.17647314071655,30.8123397827148,408.215454101562,3.70000004768372,-13.1000003814697,16.8000011444092,-0.233333334326744,0.756200671195984,1.58953392505646,-8.44705390930176,468.674194335938,71,24,34.9524345397949,174.558059692383,84.5580596923828,102.116119384766,89.5580596923828
"Umbilicaria decussata",-2277068.01772189,902519.18509296,-3.24656987190247,5.17647314071655,30.8123397827148,408.215454101562,3.70000004768372,-13.1000003814697,16.8000011444092,-0.233333334326744,0.756200671195984,1.58953392505646,-8.44705390930176,468.674194335938,71,24,34.9524345397949,174.558059692383,84.5580596923828,102.116119384766,89.5580596923828
"Umbilicaria decussata",-2260304.48547678,953581.513763295,-3.80480599403381,4.44245100021362,55.6656036376953,302.911651611328,2.22165179252625,-10.9139423370361,13.135594367981,-1.9578765630722,-0.689329028129578,-0.0603763237595558,-7.54138660430908,376.570953369141,59.3919258117676,17.1246185302734,39.5422554016113,146.738006591797,63.0453796386719,94.2493515014648,91.6412200927734
"Umbilicaria decussata",-2285926.96358424,891934.716240996,-9.22672080993652,6.25255155563354,33.7819595336914,418.086181640625,-0.47075492143631,-18.9662609100342,18.4955043792725,-7.14183187484741,-4.84608173370361,-3.95561075210571,-14.2956066131592,373.833282470703,56.6288757324219,5.12806081771851,45.6414794921875,146.079742431641,44.2867584228516,53.6578826904297,101.227111816406
"Umbilicaria decussata",-2268927.17762605,939203.884285848,-9.40007972717285,6.53356885910034,33.8631286621094,442.266784667969,-0.325502187013626,-19.6185207366943,19.2930164337158,-8.6323413848877,-4.76980066299438,-3.86404776573181,-14.7889337539673,308.641265869141,49.4501876831055,2.45018911361694,49.2057800292969,123.088233947754,31.2170219421387,39.7310523986816,81.263542175293
