"species","x","y","wc2.1_2.5m_bio_1","wc2.1_2.5m_bio_2","wc2.1_2.5m_bio_3","wc2.1_2.5m_bio_4","wc2.1_2.5m_bio_5","wc2.1_2.5m_bio_6","wc2.1_2.5m_bio_7","wc2.1_2.5m_bio_8","wc2.1_2.5m_bio_9","wc2.1_2.5m_bio_10","wc2.1_2.5m_bio_11","wc2.1_2.5m_bio_12","wc2.1_2.5m_bio_13","wc2.1_2.5m_bio_14","wc2.1_2.5m_bio_15","wc2.1_2.5m_bio_16","wc2.1_2.5m_bio_17","wc2.1_2.5m_bio_18","wc2.1_2.5m_bio_19"
"background",-2470652.52707823,1204318.56838427,-3.67926621437073,4.96166372299194,33.9115142822266,341.37841796875,2.82564187049866,-11.8051166534424,14.6307582855225,-1.39574933052063,-0.490200370550156,0.385153353214264,-8.04973888397217,877.930114746094,96.5340194702148,35.2641143798828,25.4782905578613,269.852905273438,141.321273803711,163.868270874023,233.780563354492
"background",-2483092.95955909,1234826.52381985,-2.84773087501526,4.69903612136841,33.4902305603027,334.631286621094,3.50996279716492,-10.5254783630371,14.0354413986206,-3.41065406799316,0.373481512069702,1.17609417438507,-7.09127187728882,876.292846679688,102.09398651123,25.277458190918,34.0204849243164,278.127380371094,113.881980895996,130.311447143555,271.01220703125
"background",-2484338.74382934,1247840.54179949,-3.83334112167358,4.6788592338562,33.0189743041992,342.860595703125,2.59198975563049,-11.5784254074097,14.1704149246216,-7.67135715484619,-0.51170539855957,0.284337103366852,-8.16158676147461,853.751159667969,102.075706481934,20.4323101043701,36.7796821594238,277.591033935547,101.888610839844,117.852600097656,277.261505126953
"background",-2479578.93343066,1282627.73132274,-4.05073881149292,4.46098470687866,30.6837844848633,360.930053710938,2.48390412330627,-12.0555095672607,14.5394144058228,-6.50290250778198,-0.498782128095627,0.252026200294495,-8.63607597351074,816.825439453125,97.2463760375977,20.6774826049805,35.3602752685547,261.535034179688,102.474853515625,121.325294494629,215.692138671875
"background",-2524288.66539813,1288509.31960776,-2.91357755661011,4.31997489929199,29.6266574859619,365.247619628906,3.45098829269409,-11.1304035186768,14.581392288208,-0.237001419067383,0.572019457817078,1.29623436927795,-7.68943405151367,1081.80712890625,118.607467651367,41.3024597167969,26.7418060302734,317.061767578125,165.696334838867,191.230911254883,289.172882080078
"background",-2524400.3517855,1289211.20212553,-2.91357755661011,4.31997489929199,29.6266574859619,365.247619628906,3.45098829269409,-11.1304035186768,14.581392288208,-0.237001419067383,0.572019457817078,1.29623436927795,-7.68943405151367,1081.80712890625,118.607467651367,41.3024597167969,26.7418060302734,317.061767578125,165.696334838867,191.230911254883,289.172882080078
"background",-2428094.60530231,1555591.34174238,-6.43477916717529,6.27949333190918,33.9312934875488,477.956695556641,2.09976696968079,-16.4069976806641,18.5067653656006,-11.3611497879028,-0.591520488262177,-0.591520488262177,-12.2671337127686,364.536956787109,46.4908294677734,21.1563377380371,24.3270721435547,117.639190673828,74.2317428588867,74.2317428588867,108.361679077148
"background",-2601754.79761239,1467210.25300012,-3.4734845161438,3.70808982849121,28.8460273742676,336.208160400391,2.07951784133911,-10.7763681411743,12.8558855056763,-1.16938149929047,-7.16640472412109,0.266516804695129,-7.98572874069214,483.671142578125,62.9114265441895,22.523136138916,30.1337203979492,168.157302856445,80.2329330444336,144.067153930664,82.5092391967773
"background",-2630217.95910114,1624601.58210426,-3.84353089332581,4.84169864654541,36.1656150817871,310.263916015625,2.03028845787048,-11.3571262359619,13.387414932251,-3.56815123558044,-7.76617860794067,-0.126736640930176,-7.76617860794067,806.854309082031,89.1072158813477,47.2222709655762,20.1669120788574,251.962265014648,167.53825378418,188.644500732422,167.53825378418
"background",-2626775.24466491,1813518.93298832,-4.58593082427979,6.11262893676758,38.0216484069824,381.4384765625,2.53567576408386,-13.5410003662109,16.0766754150391,-0.195066720247269,-8.71900939941406,0.0268239378929138,-9.33126449584961,702.638671875,82.0009002685547,37.9998664855957,24.0455989837646,228.061645507812,136.374954223633,227.710372924805,147.575942993164
