Species,#Training samples,Regularized training gain,Unregularized training gain,Iterations,Training AUC,#Background points,wc2.1_2.5m_bio_12 contribution,wc2.1_2.5m_bio_13 contribution,wc2.1_2.5m_bio_16 contribution,wc2.1_2.5m_bio_18 contribution,wc2.1_2.5m_bio_4 contribution,wc2.1_2.5m_bio_8 contribution,wc2.1_2.5m_bio_12 permutation importance,wc2.1_2.5m_bio_13 permutation importance,wc2.1_2.5m_bio_16 permutation importance,wc2.1_2.5m_bio_18 permutation importance,wc2.1_2.5m_bio_4 permutation importance,wc2.1_2.5m_bio_8 permutation importance,Training gain without wc2.1_2.5m_bio_12,Training gain without wc2.1_2.5m_bio_13,Training gain without wc2.1_2.5m_bio_16,Training gain without wc2.1_2.5m_bio_18,Training gain without wc2.1_2.5m_bio_4,Training gain without wc2.1_2.5m_bio_8,Training gain with only wc2.1_2.5m_bio_12,Training gain with only wc2.1_2.5m_bio_13,Training gain with only wc2.1_2.5m_bio_16,Training gain with only wc2.1_2.5m_bio_18,Training gain with only wc2.1_2.5m_bio_4,Training gain with only wc2.1_2.5m_bio_8,Entropy,Prevalence (average probability of presence over background sites),Fixed cumulative value 1 cumulative threshold,Fixed cumulative value 1 Cloglog threshold,Fixed cumulative value 1 area,Fixed cumulative value 1 training omission,Fixed cumulative value 5 cumulative threshold,Fixed cumulative value 5 Cloglog threshold,Fixed cumulative value 5 area,Fixed cumulative value 5 training omission,Fixed cumulative value 10 cumulative threshold,Fixed cumulative value 10 Cloglog threshold,Fixed cumulative value 10 area,Fixed cumulative value 10 training omission,Minimum training presence cumulative threshold,Minimum training presence Cloglog threshold,Minimum training presence area,Minimum training presence training omission,10 percentile training presence cumulative threshold,10 percentile training presence Cloglog threshold,10 percentile training presence area,10 percentile training presence training omission,Equal training sensitivity and specificity cumulative threshold,Equal training sensitivity and specificity Cloglog threshold,Equal training sensitivity and specificity area,Equal training sensitivity and specificity training omission,Maximum training sensitivity plus specificity cumulative threshold,Maximum training sensitivity plus specificity Cloglog threshold,Maximum training sensitivity plus specificity area,Maximum training sensitivity plus specificity training omission,"Balance training omission, predicted area and threshold value cumulative threshold","Balance training omission, predicted area and threshold value Cloglog threshold","Balance training omission, predicted area and threshold value area","Balance training omission, predicted area and threshold value training omission",Equate entropy of thresholded and original distributions cumulative threshold,Equate entropy of thresholded and original distributions Cloglog threshold,Equate entropy of thresholded and original distributions area,Equate entropy of thresholded and original distributions training omission
Acarospora_gwynnii,31,1.1579,1.3141,400,0.8956,3734,1.6266,4.8038,31.4819,37.4447,3.7984,20.8447,12.9267,0.0000,1.4478,27.4610,7.8447,50.3197,1.1452,1.1580,1.1578,1.1475,1.1433,1.1121,1.0055,1.0112,1.0077,1.0351,1.0590,1.0484,7.0676,0.1769,1.0000,0.0216,0.7874,0.0000,5.0000,0.0911,0.4845,0.0323,10.0000,0.1548,0.3669,0.0323,2.9881,0.0417,0.5825,0.0000,18.4658,0.2451,0.2445,0.0968,22.1557,0.2769,0.2051,0.1935,16.1235,0.2105,0.2716,0.0645,2.9881,0.0417,0.5825,0.0000,13.3950,0.1736,0.3125,0.0645
